"","machine_learning_model","feature_set","FLUXNET_site_id","climate","IGBF","MAE_mm","R2","mean_bias_error_mm","mean_AET_observation_mm"
"157","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","US-Blo","Temperate","Forest",1.38908938635221,0.361916518689117,-1.09041417536679,2.83608497018655
"158","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","US-Lin","Arid","Cropland",0.828853005571614,0.0515937902676836,-0.198963301667259,1.79534947158349
"159","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","US-LWW","Temperate","Grasslands",0.891630416023305,0.439512913507988,0.737377380052006,1.29986527309634
"160","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","US-Oho","Cold","Forest",1.07394716752874,0.652422762055717,-0.532250445119338,1.82958744907314
"161","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","US-WCr","Cold","Forest",0.822729199945252,0.624349863994079,-0.195725396640301,1.46453035818238
"162","k_nearest_neighbor","{air_temp, atm_pressure, rel_humidity}","ZM-Mon","Equatorial","Forest",0.785368512143989,0.325544713526917,-0.0303118133607701,2.51205219177693
"163","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-ASM","Arid","Savanna",0.451823659510904,0.707745365270128,-0.113254868490854,0.977104218366496
"164","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Lox","Arid","Forest",3.54633915902354,0.570628185353301,-3.42089323296264,5.66391095670895
"165","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-RDF","Equatorial","Savanna",0.968048351843886,0.437371857570549,-0.395882810232311,1.96860317649799
"166","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-TTE","Arid","Grasslands",0.395009808348662,0.512573691775871,-0.173737947797482,0.661566096736985
"167","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Wac","Temperate","Forest",0.771482781947068,0.454617793351089,-0.547067291069205,1.98473624014452
"168","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Wom","Temperate","Forest",0.744251246090017,0.63320222128121,-0.495011912410934,2.45637833203942
"169","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","BE-Lon","Temperate","Cropland",0.541100755054934,0.765069689334302,0.114808936427023,1.36324774662484
"170","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CA-Qfo","Cold","Forest",0.297994065672847,0.822154273878155,-0.0303422524771001,1.00823975798328
"171","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CA-SF3","Cold","Shrubland",0.354164986194382,0.77388340551592,-0.0274717892077576,1.00289121884882
"172","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CH-Cha","Temperate","Grasslands",0.768773533258788,0.838221107148862,-0.710508242919717,2.03058468772694
"173","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CN-Cng","Cold","Grasslands",0.625254182273829,0.728069256725338,-0.287532667708002,1.86852355816417
"174","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","DE-Gri","Temperate","Grasslands",0.458536608453834,0.927460925793993,-0.213783414334308,1.67317391319268
"175","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","ES-Amo","Arid","Shrubland",1.59931058975054,0.0211658055906865,1.58145495561238,0.599181541934393
"176","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FI-Hyy","Cold","Forest",0.376667352921539,0.864991373047701,-0.144493878487984,1.39973447504881
"177","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FR-Gri","Temperate","Cropland",0.724696611996217,0.618586112326378,-0.417068883686392,1.96235598624734
"178","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FR-LBr","Temperate","Forest",0.597702343624413,0.628504046093493,-0.190688989189089,1.91253068374344
"179","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","IT-CA1","Temperate","Forest",0.769585777119003,0.514471611706236,0.422293001094151,2.102900013934
"180","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","IT-SR2","Temperate","Forest",0.707411455735547,0.683710784159343,-0.105399523327602,1.98649337907342
"181","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","RU-Ha1","Cold","Grasslands",0.335573025259501,0.88719207753753,-0.109972270368868,1.74409289973497
"182","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-ARb","Temperate","Grasslands",0.965169992426328,0.703595522997152,0.397323787963588,1.85875801538339
"183","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-ARc","Temperate","Grasslands",1.01255514614642,0.635939050362904,0.0707266463274427,2.23411820789745
"184","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Blo","Temperate","Forest",0.826550779187615,0.70707362248335,-0.553162390256234,2.83608497018655
"185","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Lin","Arid","Cropland",0.606131794263163,0.598480894356829,0.478620518958679,1.79534947158349
"186","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-LWW","Temperate","Grasslands",0.91046543056893,0.649716140912249,0.854206579174904,1.29986527309634
"187","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Oho","Cold","Forest",1.06540845093104,0.639545439785363,-0.510976768359884,1.82958744907314
"188","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-WCr","Cold","Forest",0.672997476840623,0.75831600394534,0.0818720385753407,1.46453035818238
"189","LightGBM","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","ZM-Mon","Equatorial","Forest",0.856368848063408,0.54292474547278,-0.669054717063175,2.51205219177693
"190","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-ASM","Arid","Savanna",0.741234188166305,0.566433404502169,0.462528219755414,0.977104218366496
"191","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Lox","Arid","Forest",3.70357500067506,0.242858452063132,-3.59554521741272,5.66391095670895
"192","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-RDF","Equatorial","Savanna",0.980535387851069,0.529893412989349,0.242480639644556,1.96860317649799
"193","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-TTE","Arid","Grasslands",0.732559458900827,0.39957591321315,0.475009306422253,0.661566096736985
"194","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Wac","Temperate","Forest",0.808452695755819,0.364319623276768,-0.615176190448123,1.98473624014452
"195","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Wom","Temperate","Forest",0.781436218542916,0.536600434877997,-0.475015188560779,2.45637833203942
"196","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","BE-Lon","Temperate","Cropland",0.588174314788577,0.739539449730306,0.0491264282055049,1.36324774662484
"197","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CA-Qfo","Cold","Forest",0.296531180528279,0.821597818097359,-0.0201606836478703,1.00823975798328
"198","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CA-SF3","Cold","Shrubland",0.335020786145153,0.794464017898963,-0.0345660540319751,1.00289121884882
"199","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CH-Cha","Temperate","Grasslands",0.751641904478167,0.833304009652715,-0.685421203370684,2.03058468772694
"200","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CN-Cng","Cold","Grasslands",0.782760939147115,0.718504878216186,-0.632700518639124,1.86852355816417
"201","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","DE-Gri","Temperate","Grasslands",0.541640251330202,0.894588924572928,-0.266838862370375,1.67317391319268
"202","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","ES-Amo","Arid","Shrubland",1.61817201112485,0.0376049758627003,1.59097769477833,0.599181541934393
"203","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FI-Hyy","Cold","Forest",0.457146628205659,0.837113668547683,-0.257894928215158,1.39973447504881
"204","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FR-Gri","Temperate","Cropland",0.759764149746375,0.638091393146857,-0.547243338964958,1.96235598624734
"205","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FR-LBr","Temperate","Forest",0.630675924975494,0.626660058314442,-0.32246940786094,1.91253068374344
"206","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","IT-CA1","Temperate","Forest",0.763808168533243,0.385719397765838,-0.15583536475319,2.102900013934
"207","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","IT-SR2","Temperate","Forest",0.718821899754862,0.729914583015538,-0.0815079668324846,1.98649337907342
"208","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","RU-Ha1","Cold","Grasslands",0.374771663436774,0.8685395256206,-0.205945397316064,1.74409289973497
"209","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-ARb","Temperate","Grasslands",0.916526714571216,0.702765912675919,0.257561155649675,1.85875801538339
"210","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-ARc","Temperate","Grasslands",0.965087333100648,0.650940619589271,0.0258674107594048,2.23411820789745
"211","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Blo","Temperate","Forest",1.06491667501628,0.564017102515294,-0.83702669788303,2.83608497018655
"212","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Lin","Arid","Cropland",0.723004583732417,0.230563199261716,-0.0827503438280155,1.79534947158349
"213","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-LWW","Temperate","Grasslands",0.901781367977028,0.655563987181514,0.833137887580695,1.29986527309634
"214","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Oho","Cold","Forest",1.0844660293079,0.656776412683382,-0.649132341221855,1.82958744907314
"215","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-WCr","Cold","Forest",0.670087320888541,0.763630857458868,0.0925277455463282,1.46453035818238
"216","LightGBM","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","ZM-Mon","Equatorial","Forest",0.629208069288917,0.57799965211519,-0.255448178623135,2.51205219177693
"217","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-ASM","Arid","Savanna",0.917804800961365,0.385374844769527,0.579657519299716,0.977104218366496
"218","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-Lox","Arid","Forest",4.01347401324161,0.0115010975615569,-3.70834197854035,5.66391095670895
"219","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-RDF","Equatorial","Savanna",1.21492047970263,0.387722160786613,0.463507007042269,1.96860317649799
"220","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-TTE","Arid","Grasslands",0.983958579588682,0.232956036838083,0.730172529698869,0.661566096736985
"221","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-Wac","Temperate","Forest",0.794521621426778,0.34908912106717,-0.596660977848231,1.98473624014452
"222","LightGBM","{air_temp, atm_pressure, rel_humidity}","AU-Wom","Temperate","Forest",1.02672542041649,0.36996744512404,-0.82358411998428,2.45637833203942
"223","LightGBM","{air_temp, atm_pressure, rel_humidity}","BE-Lon","Temperate","Cropland",0.830268574821138,0.481336619015629,0.116386932093853,1.36324774662484
"224","LightGBM","{air_temp, atm_pressure, rel_humidity}","CA-Qfo","Cold","Forest",0.42500817091405,0.689526480595674,0.0242956958146405,1.00823975798328
"225","LightGBM","{air_temp, atm_pressure, rel_humidity}","CA-SF3","Cold","Shrubland",0.486418400754948,0.679565440924435,0.0319134356065123,1.00289121884882
"226","LightGBM","{air_temp, atm_pressure, rel_humidity}","CH-Cha","Temperate","Grasslands",0.953359713275553,0.69906653564902,-0.83145645961629,2.03058468772694
"227","LightGBM","{air_temp, atm_pressure, rel_humidity}","CN-Cng","Cold","Grasslands",0.889722102559019,0.551553829421066,-0.477741612066867,1.86852355816417
"228","LightGBM","{air_temp, atm_pressure, rel_humidity}","DE-Gri","Temperate","Grasslands",0.837393467279011,0.682593169150554,-0.271751016280918,1.67317391319268
"229","LightGBM","{air_temp, atm_pressure, rel_humidity}","ES-Amo","Arid","Shrubland",1.63604508493192,0.0832055409051191,1.62395388622234,0.599181541934393
"230","LightGBM","{air_temp, atm_pressure, rel_humidity}","FI-Hyy","Cold","Forest",0.614810581559385,0.668360878292944,-0.195165804711085,1.39973447504881
"231","LightGBM","{air_temp, atm_pressure, rel_humidity}","FR-Gri","Temperate","Cropland",0.874904704725799,0.336509678057866,-0.448136276745354,1.96235598624734
"232","LightGBM","{air_temp, atm_pressure, rel_humidity}","FR-LBr","Temperate","Forest",0.771410266360193,0.394419677459039,-0.256613119870858,1.91253068374344
"233","LightGBM","{air_temp, atm_pressure, rel_humidity}","IT-CA1","Temperate","Forest",0.925471368099733,0.230752163093089,-0.0878625096127202,2.102900013934
"234","LightGBM","{air_temp, atm_pressure, rel_humidity}","IT-SR2","Temperate","Forest",0.928329011646492,0.57190504214184,0.0168682215500022,1.98649337907342
"235","LightGBM","{air_temp, atm_pressure, rel_humidity}","RU-Ha1","Cold","Grasslands",0.579791245024882,0.700805222697835,-0.11636064125948,1.74409289973497
"236","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-ARb","Temperate","Grasslands",1.14753136074607,0.551898409702321,0.258413179402759,1.85875801538339
"237","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-ARc","Temperate","Grasslands",1.13083511883917,0.558232547305341,-0.0790005801335434,2.23411820789745
"238","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-Blo","Temperate","Forest",1.41380493144993,0.260459495494525,-1.13066170623113,2.83608497018655
"239","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-Lin","Arid","Cropland",0.79064950982081,0.130284552867213,-0.0853281785316476,1.79534947158349
"240","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-LWW","Temperate","Grasslands",0.943010257550204,0.438209564912856,0.814927613128584,1.29986527309634
"241","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-Oho","Cold","Forest",1.10923034636235,0.643476921380233,-0.525364412317137,1.82958744907314
"242","LightGBM","{air_temp, atm_pressure, rel_humidity}","US-WCr","Cold","Forest",0.862778631699185,0.626497985721326,-0.105391032932108,1.46453035818238
"243","LightGBM","{air_temp, atm_pressure, rel_humidity}","ZM-Mon","Equatorial","Forest",0.758961633110906,0.362835810165278,-0.215624379995265,2.51205219177693
"244","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-ASM","Arid","Savanna",0.510072928795699,0.704905930899861,0.0618624086539537,0.977104218366496
"245","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Lox","Arid","Forest",3.62736837096333,0.53411638316683,-3.51235791408689,5.66391095670895
"246","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-RDF","Equatorial","Savanna",0.978907944399775,0.400881492478219,-0.153445634611134,1.96860317649799
"247","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-TTE","Arid","Grasslands",0.46002081757098,0.524143715195695,0.0401751558046232,0.661566096736985
"248","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Wac","Temperate","Forest",0.799325143214384,0.435329239152387,-0.581746253050611,1.98473624014452
"249","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","AU-Wom","Temperate","Forest",0.730450490649159,0.629927626825766,-0.460045544262107,2.45637833203942
"250","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","BE-Lon","Temperate","Cropland",0.531435820937206,0.765663303237415,0.12502317501414,1.36324774662484
"251","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CA-Qfo","Cold","Forest",0.29096610927113,0.827057454180702,0.00501543740188821,1.00823975798328
"252","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CA-SF3","Cold","Shrubland",0.328287902980111,0.791499262927131,-0.0156906454361564,1.00289121884882
"253","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CH-Cha","Temperate","Grasslands",0.750194075205594,0.838909149153368,-0.691180799326308,2.03058468772694
"254","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","CN-Cng","Cold","Grasslands",0.607750319988677,0.73602067650246,-0.19829753848235,1.86852355816417
"255","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","DE-Gri","Temperate","Grasslands",0.44444470560521,0.926347895811778,-0.208517339908113,1.67317391319268
"256","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","ES-Amo","Arid","Shrubland",1.57203661042814,0.0202809098943724,1.55021792714035,0.599181541934393
"257","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FI-Hyy","Cold","Forest",0.370708907979825,0.865584881832893,-0.127997229612929,1.39973447504881
"258","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FR-Gri","Temperate","Cropland",0.701308074419582,0.648885747020732,-0.421676659066492,1.96235598624734
"259","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","FR-LBr","Temperate","Forest",0.571192824578947,0.653912842806579,-0.171237666031764,1.91253068374344
"260","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","IT-CA1","Temperate","Forest",0.77192402890831,0.538906701974577,0.471715812792103,2.102900013934
"261","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","IT-SR2","Temperate","Forest",0.729127355123424,0.662565583505094,-0.10581732855673,1.98649337907342
"262","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","RU-Ha1","Cold","Grasslands",0.339648029663856,0.881087053139052,-0.109969043571992,1.74409289973497
"263","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-ARb","Temperate","Grasslands",0.966079107717555,0.689127757904363,0.371297302397816,1.85875801538339
"264","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-ARc","Temperate","Grasslands",1.03471878172282,0.610915874927332,0.0887762569528589,2.23411820789745
"265","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Blo","Temperate","Forest",0.824124722915923,0.722605217758585,-0.583476166577745,2.83608497018655
"266","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Lin","Arid","Cropland",0.595834955010287,0.581515929965881,0.43660559789211,1.79534947158349
"267","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-LWW","Temperate","Grasslands",0.909321874770849,0.658196946440481,0.848146617911124,1.29986527309634
"268","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-Oho","Cold","Forest",1.05592266523437,0.634537492029737,-0.462126711443352,1.82958744907314
"269","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","US-WCr","Cold","Forest",0.673462291601432,0.760319872522794,0.116277581063369,1.46453035818238
"270","random_forest","{air_temp, atm_pressure, rel_humidity, soil_moisture, incoming_radiaiton}","ZM-Mon","Equatorial","Forest",0.951021192779231,0.508915441907506,-0.839984811958976,2.51205219177693
"271","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-ASM","Arid","Savanna",0.711559745254311,0.581911368130622,0.407767850441169,0.977104218366496
"272","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Lox","Arid","Forest",3.72604446957657,0.260935782668743,-3.62796894323896,5.66391095670895
"273","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-RDF","Equatorial","Savanna",0.998554493065095,0.541049673582616,0.263032949324756,1.96860317649799
"274","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-TTE","Arid","Grasslands",0.70574525197052,0.419123943658592,0.440146967039465,0.661566096736985
"275","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Wac","Temperate","Forest",0.869213277011102,0.331244381174443,-0.658171026631309,1.98473624014452
"276","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","AU-Wom","Temperate","Forest",0.793822111078758,0.51998254066261,-0.467819611335776,2.45637833203942
"277","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","BE-Lon","Temperate","Cropland",0.574488938209255,0.739492462818923,0.0848239831165814,1.36324774662484
"278","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CA-Qfo","Cold","Forest",0.296116082791858,0.819020701402086,-0.021412845651962,1.00823975798328
"279","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CA-SF3","Cold","Shrubland",0.317617086866086,0.802377588268598,-0.0508415890194576,1.00289121884882
"280","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CH-Cha","Temperate","Grasslands",0.726926763050759,0.834121464118636,-0.660861234291688,2.03058468772694
"281","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","CN-Cng","Cold","Grasslands",0.769490522319904,0.710286926175249,-0.5840051007069,1.86852355816417
"282","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","DE-Gri","Temperate","Grasslands",0.514772843681099,0.895415760345331,-0.259283255782079,1.67317391319268
"283","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","ES-Amo","Arid","Shrubland",1.61296825178522,0.0344319911003472,1.57422550516228,0.599181541934393
"284","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FI-Hyy","Cold","Forest",0.430040087496056,0.824286614822875,-0.228999893937671,1.39973447504881
"285","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FR-Gri","Temperate","Cropland",0.733627409702441,0.653559608134936,-0.525477545960042,1.96235598624734
"286","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","FR-LBr","Temperate","Forest",0.615131918830133,0.625888232698411,-0.289093651236005,1.91253068374344
"287","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","IT-CA1","Temperate","Forest",0.782322928440846,0.348587816989703,-0.134449094452997,2.102900013934
"288","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","IT-SR2","Temperate","Forest",0.782916790394322,0.670992538505712,-0.156746312534898,1.98649337907342
"289","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","RU-Ha1","Cold","Grasslands",0.369974955279204,0.866789181348423,-0.208860384095089,1.74409289973497
"290","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-ARb","Temperate","Grasslands",0.916300593060509,0.694489801695541,0.21390281287397,1.85875801538339
"291","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-ARc","Temperate","Grasslands",0.983395729134064,0.640805973071254,0.00683891752108125,2.23411820789745
"292","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Blo","Temperate","Forest",1.07825307335118,0.571743580573646,-0.849444485446789,2.83608497018655
"293","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Lin","Arid","Cropland",0.746536593713008,0.189006419856414,-0.100095250556764,1.79534947158349
"294","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-LWW","Temperate","Grasslands",0.82779143364217,0.678232429193964,0.761539657719738,1.29986527309634
"295","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-Oho","Cold","Forest",1.0905701456591,0.633411234036345,-0.590027650430348,1.82958744907314
"296","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","US-WCr","Cold","Forest",0.677369034245697,0.753687733110478,0.0935463556876992,1.46453035818238
"297","random_forest","{air_temp, atm_pressure, rel_humidity, incoming_radiaiton}","ZM-Mon","Equatorial","Forest",0.610345326822537,0.588413394988242,-0.23883658407831,2.51205219177693
"298","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-ASM","Arid","Savanna",0.880181829164074,0.366765462251698,0.540068822292076,0.977104218366496
"299","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-Lox","Arid","Forest",3.91873994437847,0.00215942716465968,-3.59386929666054,5.66391095670895
"300","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-RDF","Equatorial","Savanna",1.16598773294158,0.373280791748306,0.326545285839055,1.96860317649799
"301","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-TTE","Arid","Grasslands",0.93905809744568,0.199743931750872,0.662065563593593,0.661566096736985
"302","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-Wac","Temperate","Forest",0.799825772095249,0.340180541231927,-0.517098286640542,1.98473624014452
"303","random_forest","{air_temp, atm_pressure, rel_humidity}","AU-Wom","Temperate","Forest",0.968559903881825,0.394190023115878,-0.695123834625267,2.45637833203942
"304","random_forest","{air_temp, atm_pressure, rel_humidity}","BE-Lon","Temperate","Cropland",0.786488961242352,0.496721100850238,0.0694180784073193,1.36324774662484
"305","random_forest","{air_temp, atm_pressure, rel_humidity}","CA-Qfo","Cold","Forest",0.357772408963936,0.732153146303737,-0.0486528811471988,1.00823975798328
"306","random_forest","{air_temp, atm_pressure, rel_humidity}","CA-SF3","Cold","Shrubland",0.403168314636652,0.704732152692167,-0.0101818131173964,1.00289121884882
"307","random_forest","{air_temp, atm_pressure, rel_humidity}","CH-Cha","Temperate","Grasslands",0.99536787222703,0.749937186881824,-0.935073780078711,2.03058468772694
"308","random_forest","{air_temp, atm_pressure, rel_humidity}","CN-Cng","Cold","Grasslands",0.87711097132314,0.545447169364608,-0.473109222090221,1.86852355816417
"309","random_forest","{air_temp, atm_pressure, rel_humidity}","DE-Gri","Temperate","Grasslands",0.757324555438105,0.740549459960949,-0.28954540236887,1.67317391319268
"310","random_forest","{air_temp, atm_pressure, rel_humidity}","ES-Amo","Arid","Shrubland",1.71624098772587,0.0875435684773533,1.70206885251982,0.599181541934393
"311","random_forest","{air_temp, atm_pressure, rel_humidity}","FI-Hyy","Cold","Forest",0.587702498103958,0.675971213829326,-0.259161765108395,1.39973447504881
"312","random_forest","{air_temp, atm_pressure, rel_humidity}","FR-Gri","Temperate","Cropland",0.883986998474323,0.325784710732101,-0.482360225759182,1.96235598624734
"313","random_forest","{air_temp, atm_pressure, rel_humidity}","FR-LBr","Temperate","Forest",0.764609645614054,0.396594798415732,-0.264527108026751,1.91253068374344
